User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,stress_target
U17889,42,Male,Business Owner,Android,2.5,4.5,2,4.2,5,47,0,12.4,estressado
U17890,59,Male,Professional,Android,3.4,2.0,6,7.4,2,27,2,10.6,sem estresse
U17891,29,Male,Professional,Android,3.2,3.7,6,6.0,2,32,2,9.6,sem estresse
U17892,42,Female,Business Owner,Android,11.6,2.3,5,7.5,1,36,4,10.6,sem estresse
U17893,20,Male,Professional,iOS,1.7,5.3,9,8.7,6,53,3,4.2,estressado
U17894,37,Male,Professional,Android,1.2,7.3,7,5.0,2,37,3,7.0,sem estresse
U17895,29,Other,Professional,Android,5.0,7.4,8,6.2,10,49,3,9.7,muito estressado
U17896,32,Female,Business Owner,iOS,10.6,7.0,5,6.0,4,19,6,8.8,baixo estresse
U17897,39,Male,Student,iOS,4.0,6.5,5,5.1,3,6,1,5.1,baixo estresse
U17898,55,Male,Business Owner,Android,10.8,5.4,10,8.7,1,6,6,7.3,sem estresse
U17899,49,Female,Student,iOS,6.6,0.5,7,4.1,3,34,1,6.2,baixo estresse
U17900,32,Other,Professional,Android,4.5,2.5,5,4.7,7,28,5,4.9,estressado
U17901,46,Female,Freelancer,Android,1.1,0.7,8,7.6,10,60,4,4.3,muito estressado
U17902,25,Male,Business Owner,Android,8.9,6.0,10,5.2,2,34,1,11.6,sem estresse
U17903,24,Other,Business Owner,iOS,8.4,5.6,3,8.9,6,24,1,8.7,estressado
U17904,28,Female,Business Owner,Android,1.6,5.1,6,9.0,1,28,5,11.2,sem estresse
U17905,26,Male,Freelancer,iOS,9.2,1.5,8,6.4,9,30,3,7.1,muito estressado
U17906,26,Female,Professional,iOS,4.1,2.7,5,5.0,2,31,2,3.2,sem estresse
U17907,56,Other,Freelancer,iOS,8.5,1.8,2,8.6,8,46,5,3.9,muito estressado
U17908,54,Male,Business Owner,iOS,2.8,6.1,7,4.1,3,30,3,11.0,baixo estresse
U17909,19,Female,Freelancer,Android,3.5,3.3,5,4.2,2,30,1,10.1,sem estresse
U17910,46,Female,Student,Android,5.5,2.1,10,8.2,6,32,1,7.2,estressado
U17911,49,Female,Professional,Android,11.4,5.9,5,5.5,8,45,3,2.4,muito estressado
U17912,41,Other,Freelancer,iOS,10.5,7.8,9,5.8,7,33,3,10.4,estressado
U17913,45,Female,Business Owner,iOS,11.1,2.9,10,7.0,2,23,4,9.4,sem estresse
U17914,19,Male,Freelancer,Android,3.6,7.7,4,6.2,2,54,2,12.6,sem estresse
U17915,51,Female,Freelancer,Android,9.9,6.4,7,8.6,4,9,0,7.2,baixo estresse
U17916,41,Male,Professional,iOS,11.8,1.9,3,5.2,2,39,4,3.3,sem estresse
U17917,58,Female,Freelancer,Android,2.1,3.8,4,5.8,4,40,1,11.7,baixo estresse
U17918,52,Male,Business Owner,iOS,6.6,6.8,7,5.1,2,18,6,11.2,sem estresse
U17919,24,Female,Business Owner,Android,7.3,7.2,9,4.9,5,5,0,6.8,estressado
U17920,44,Male,Business Owner,Android,4.0,1.1,4,6.7,10,45,0,12.9,muito estressado
U17921,48,Male,Business Owner,Android,10.8,6.7,7,7.3,9,37,4,8.7,muito estressado
U17922,20,Other,Professional,iOS,4.4,0.7,3,6.1,7,22,1,12.7,estressado
U17923,35,Male,Business Owner,iOS,8.4,1.4,3,4.7,7,41,3,11.7,estressado
U17924,45,Female,Student,iOS,11.8,5.9,3,4.7,4,28,4,10.2,baixo estresse
U17925,53,Male,Freelancer,iOS,3.4,0.8,10,8.5,6,27,0,11.3,estressado
U17926,45,Male,Professional,Android,6.9,1.9,7,5.8,3,57,3,10.5,baixo estresse
U17927,22,Male,Business Owner,Android,11.7,6.6,3,6.4,9,60,2,9.9,muito estressado
U17928,22,Male,Professional,iOS,9.8,7.0,9,7.2,5,15,2,13.7,estressado
U17929,23,Male,Professional,Android,8.5,7.9,10,7.9,6,8,3,12.8,estressado
U17930,34,Male,Student,Android,4.7,1.9,5,8.9,9,27,3,4.1,muito estressado
U17931,60,Male,Student,Android,5.3,7.8,8,5.2,3,39,0,13.0,baixo estresse
U17932,40,Female,Business Owner,iOS,10.1,0.7,3,4.7,9,33,4,6.5,muito estressado
U17933,48,Female,Professional,iOS,3.3,6.7,9,5.5,5,9,4,10.7,estressado
U17934,43,Other,Business Owner,iOS,8.4,1.9,7,4.9,3,32,0,4.0,baixo estresse
U17935,50,Female,Business Owner,iOS,7.7,2.5,2,4.5,8,48,3,2.5,muito estressado
U17936,33,Female,Professional,Android,11.7,2.2,5,8.9,1,48,0,3.2,sem estresse
U17937,26,Female,Business Owner,iOS,7.9,5.3,4,7.6,5,30,3,2.2,estressado
U17938,25,Female,Student,Android,6.7,4.8,4,4.8,7,18,0,5.8,estressado
U17939,19,Male,Student,Android,4.6,0.9,10,7.3,6,33,3,13.8,estressado
U17940,28,Male,Professional,Android,3.3,4.0,5,4.1,9,39,5,5.5,muito estressado
U17941,23,Male,Freelancer,iOS,5.7,6.8,5,5.2,2,24,3,8.6,sem estresse
U17942,54,Male,Business Owner,iOS,5.5,7.4,3,4.1,4,22,0,6.0,baixo estresse
U17943,29,Male,Freelancer,iOS,3.8,5.1,9,6.6,10,22,4,4.5,muito estressado
U17944,60,Female,Business Owner,Android,5.2,0.8,10,4.9,5,13,2,3.6,estressado
U17945,30,Male,Student,iOS,4.2,3.3,1,8.8,2,39,5,13.3,sem estresse
U17946,46,Other,Professional,iOS,4.6,1.7,7,7.9,3,59,0,7.2,baixo estresse
U17947,60,Female,Business Owner,Android,5.0,5.3,8,6.1,4,18,5,3.6,baixo estresse
U17948,52,Other,Business Owner,iOS,10.6,4.0,4,6.2,4,7,2,13.7,baixo estresse
U17949,41,Male,Professional,iOS,9.8,3.8,5,6.1,6,7,0,5.3,estressado
U17950,53,Other,Business Owner,Android,9.8,4.1,10,8.4,10,58,1,3.6,muito estressado
U17951,34,Female,Freelancer,iOS,10.4,6.4,3,5.2,9,48,4,7.5,muito estressado
U17952,48,Other,Student,iOS,8.5,4.5,8,6.3,1,7,3,8.4,sem estresse
U17953,22,Other,Business Owner,iOS,1.3,7.0,2,8.8,1,29,1,4.3,sem estresse
U17954,60,Female,Professional,Android,10.8,1.1,10,4.6,5,49,2,9.9,estressado
U17955,29,Male,Professional,iOS,3.5,3.9,5,4.2,8,34,3,11.3,muito estressado
U17956,55,Male,Student,iOS,11.1,3.1,3,7.4,8,34,2,7.2,muito estressado
U17957,44,Female,Freelancer,Android,7.7,4.3,5,7.5,8,35,2,3.5,muito estressado
U17958,25,Other,Student,Android,10.0,7.3,6,4.2,2,21,2,13.8,sem estresse
U17959,53,Female,Business Owner,Android,8.2,0.6,9,6.0,5,20,6,3.0,estressado
U17960,20,Male,Freelancer,iOS,5.9,7.0,8,7.2,7,43,1,4.2,estressado
U17961,32,Male,Student,iOS,7.5,1.0,7,6.3,6,30,0,4.5,estressado
U17962,30,Female,Student,Android,11.8,0.6,1,4.9,8,54,1,2.6,muito estressado
U17963,27,Female,Business Owner,iOS,11.5,6.6,10,6.2,9,45,5,11.4,muito estressado
U17964,37,Male,Professional,iOS,3.7,5.9,7,5.3,10,34,4,2.1,muito estressado
U17965,26,Male,Professional,iOS,9.3,6.4,7,4.3,3,58,2,4.0,baixo estresse
U17966,43,Other,Business Owner,iOS,9.4,7.4,6,5.2,2,21,6,8.4,sem estresse
U17967,18,Other,Professional,Android,8.0,3.0,9,4.0,6,22,0,9.8,estressado
U17968,41,Male,Student,iOS,6.2,0.9,6,4.1,5,36,4,4.9,estressado
U17969,21,Male,Professional,Android,10.5,5.9,10,7.6,5,8,5,4.4,estressado
U17970,50,Other,Student,iOS,10.1,0.6,6,4.8,2,10,1,4.7,sem estresse
U17971,18,Other,Professional,Android,9.0,7.4,5,4.7,4,42,2,8.7,baixo estresse
U17972,25,Female,Professional,iOS,1.0,4.2,8,8.1,4,43,1,7.1,baixo estresse
U17973,51,Other,Student,Android,10.4,2.0,5,4.7,3,57,5,10.2,baixo estresse
U17974,60,Other,Student,iOS,10.1,6.5,4,4.6,7,29,4,6.7,estressado
U17975,35,Male,Business Owner,Android,6.2,6.7,9,8.2,1,40,4,4.9,sem estresse
U17976,55,Male,Student,iOS,7.6,6.2,2,8.8,3,13,3,6.1,baixo estresse
U17977,51,Male,Professional,Android,5.1,5.2,2,7.6,2,60,2,7.0,sem estresse
U17978,18,Female,Student,iOS,7.1,3.8,6,7.7,3,39,4,7.3,baixo estresse
U17979,37,Female,Freelancer,Android,2.6,2.8,10,8.7,7,29,2,13.6,estressado
U17980,26,Other,Professional,Android,11.7,7.9,3,5.9,3,23,1,5.9,baixo estresse
U17981,38,Female,Student,Android,7.1,4.0,1,5.6,5,47,0,4.6,estressado
U17982,33,Male,Business Owner,iOS,9.1,6.7,7,5.5,2,26,1,9.7,sem estresse
U17983,48,Other,Freelancer,Android,6.6,5.9,8,8.6,2,37,3,7.7,sem estresse
U17984,31,Female,Business Owner,iOS,7.5,7.5,6,8.3,10,21,2,6.6,muito estressado
U17985,30,Female,Professional,iOS,3.9,1.3,8,5.9,3,53,1,11.3,baixo estresse
U17986,60,Female,Professional,Android,4.3,0.6,4,5.2,6,50,2,9.7,estressado
U17987,48,Male,Freelancer,iOS,4.0,5.1,8,8.4,3,6,2,2.4,baixo estresse
U17988,48,Male,Professional,Android,10.5,6.9,2,4.1,5,28,3,5.5,estressado
U17989,48,Female,Business Owner,Android,10.3,3.7,5,6.0,2,27,6,5.8,sem estresse
U17990,31,Female,Freelancer,iOS,1.5,7.8,1,4.9,3,60,3,10.6,baixo estresse
U17991,24,Female,Professional,Android,6.4,0.5,5,4.9,7,29,5,12.8,estressado
U17992,29,Other,Student,Android,9.0,2.3,1,6.6,6,9,4,4.0,estressado
U17993,42,Male,Professional,Android,5.5,5.4,1,8.3,6,38,3,3.3,estressado
U17994,53,Female,Freelancer,Android,2.2,2.1,8,6.6,1,10,2,5.3,sem estresse
U17995,58,Male,Student,Android,5.1,5.6,6,4.7,6,56,4,8.3,estressado
U17996,58,Other,Business Owner,iOS,11.5,1.5,10,8.6,8,10,4,2.3,muito estressado
U17997,52,Female,Freelancer,iOS,8.2,7.0,9,6.6,2,27,5,11.4,sem estresse
U17998,22,Female,Business Owner,Android,9.6,5.3,9,5.5,7,31,4,11.0,estressado
U17999,27,Male,Professional,iOS,2.1,6.4,1,4.4,10,7,2,5.4,muito estressado
U18000,60,Male,Professional,iOS,11.5,2.4,3,7.5,10,47,1,9.8,muito estressado
U18001,26,Other,Business Owner,iOS,10.5,3.8,5,8.3,2,43,6,12.9,sem estresse
U18002,50,Other,Freelancer,iOS,5.9,6.9,6,8.3,2,17,1,9.1,sem estresse
U18003,27,Male,Student,iOS,6.3,3.5,3,4.9,7,11,4,5.7,estressado
U18004,22,Male,Professional,Android,11.4,1.8,9,6.0,1,9,1,2.8,sem estresse
U18005,48,Male,Student,Android,1.8,7.7,6,4.6,8,51,2,6.3,muito estressado
U18006,50,Female,Business Owner,iOS,6.4,1.4,3,4.5,9,14,0,11.7,muito estressado
U18007,22,Other,Business Owner,iOS,4.5,4.8,4,5.9,7,56,1,11.5,estressado
U18008,54,Male,Freelancer,iOS,3.5,4.3,8,6.7,10,7,0,8.7,muito estressado
U18009,28,Female,Student,Android,5.2,7.0,5,5.8,1,50,5,9.8,sem estresse
U18010,33,Other,Student,iOS,4.7,4.0,8,7.3,10,57,1,4.0,muito estressado
U18011,58,Other,Business Owner,Android,7.9,0.9,8,7.1,9,8,5,13.9,muito estressado
U18012,44,Female,Freelancer,iOS,11.3,6.7,10,8.8,2,11,6,2.7,sem estresse
U18013,58,Other,Freelancer,iOS,6.7,0.5,7,5.8,6,23,5,3.0,estressado
U18014,41,Male,Freelancer,iOS,8.8,6.3,4,8.1,10,56,5,13.2,muito estressado
U18015,32,Other,Freelancer,Android,2.5,7.5,1,5.8,5,43,5,13.0,estressado
U18016,34,Other,Student,iOS,5.6,5.0,5,7.1,8,11,2,8.3,muito estressado
U18017,44,Female,Freelancer,iOS,11.2,6.0,6,4.7,6,39,1,4.4,estressado
U18018,21,Other,Business Owner,iOS,2.8,4.3,1,6.0,10,29,4,12.1,muito estressado
U18019,45,Other,Business Owner,Android,10.3,4.1,8,7.5,5,49,5,4.3,estressado
U18020,20,Male,Business Owner,iOS,2.5,6.0,3,4.8,1,28,5,7.4,sem estresse
U18021,38,Other,Professional,iOS,4.9,3.5,9,4.4,4,6,0,4.2,baixo estresse
U18022,43,Female,Student,iOS,5.4,1.7,2,8.9,6,50,6,3.1,estressado
U18023,19,Other,Freelancer,iOS,6.0,7.6,5,5.0,2,57,6,3.5,sem estresse
U18024,30,Female,Business Owner,Android,1.7,3.4,5,4.8,2,59,4,3.0,sem estresse
U18025,60,Female,Freelancer,iOS,1.0,3.6,5,8.4,3,7,2,10.8,baixo estresse
U18026,41,Female,Professional,iOS,4.9,2.5,6,5.6,8,47,1,2.5,muito estressado
U18027,43,Female,Freelancer,Android,4.7,5.8,6,5.5,8,26,4,13.3,muito estressado
U18028,46,Female,Professional,iOS,3.6,4.8,2,6.6,7,24,5,8.6,estressado
U18029,56,Other,Business Owner,iOS,5.2,2.6,9,8.6,9,39,5,11.9,muito estressado
U18030,32,Male,Professional,Android,7.8,4.2,8,5.2,3,37,6,11.6,baixo estresse
U18031,26,Other,Freelancer,Android,9.4,6.7,6,6.4,4,49,4,2.5,baixo estresse
U18032,48,Male,Student,Android,9.3,5.0,8,7.4,6,55,3,4.3,estressado
U18033,57,Female,Freelancer,Android,1.7,0.9,2,7.3,10,7,2,2.0,muito estressado
U18034,50,Male,Professional,iOS,10.4,0.5,1,6.3,4,50,6,6.9,baixo estresse
U18035,44,Male,Freelancer,Android,4.7,3.6,1,7.5,6,9,0,13.1,estressado
U18036,59,Other,Professional,Android,7.0,6.6,6,5.2,9,54,0,6.0,muito estressado
U18037,58,Other,Student,iOS,3.3,6.9,1,8.7,4,20,6,10.9,baixo estresse
U18038,28,Female,Business Owner,Android,7.7,7.0,6,6.2,7,45,5,3.3,estressado
U18039,33,Male,Freelancer,Android,5.7,0.8,3,5.5,7,33,4,6.6,estressado
U18040,56,Other,Business Owner,Android,6.6,4.0,8,8.0,8,48,4,4.4,muito estressado
U18041,51,Female,Business Owner,iOS,7.5,6.8,4,8.1,3,33,2,10.9,baixo estresse
U18042,36,Female,Business Owner,Android,1.1,7.1,9,8.0,9,56,6,8.1,muito estressado
U18043,49,Male,Business Owner,iOS,3.3,3.5,10,8.9,4,25,6,11.5,baixo estresse
U18044,22,Female,Student,iOS,1.4,3.8,6,7.9,5,37,0,7.1,estressado
U18045,45,Female,Professional,iOS,3.8,2.7,10,6.0,8,29,4,2.4,muito estressado
U18046,56,Male,Student,iOS,8.0,2.0,6,6.9,4,42,3,4.4,baixo estresse
U18047,19,Male,Professional,Android,4.2,4.6,3,6.5,6,5,4,5.9,estressado
U18048,44,Male,Student,Android,9.1,6.1,10,4.5,9,41,0,6.0,muito estressado
U18049,22,Other,Business Owner,Android,10.8,1.8,4,6.5,2,28,5,3.3,sem estresse
U18050,53,Other,Student,iOS,2.3,2.0,4,5.2,1,11,6,12.9,sem estresse
U18051,23,Other,Student,Android,6.8,7.3,2,5.6,5,11,5,11.3,estressado
U18052,27,Male,Freelancer,Android,9.9,5.0,7,5.0,6,54,1,8.1,estressado
U18053,59,Female,Business Owner,Android,9.5,5.8,5,5.3,4,41,1,4.6,baixo estresse
U18054,20,Female,Business Owner,iOS,8.6,4.6,7,8.6,5,19,5,4.9,estressado
U18055,41,Male,Business Owner,Android,3.6,3.5,1,7.4,5,23,1,5.4,estressado
U18056,35,Male,Professional,iOS,9.1,2.8,1,6.8,8,47,6,4.5,muito estressado
U18057,43,Female,Student,Android,5.9,2.7,6,5.3,6,60,0,2.7,estressado
U18058,35,Female,Freelancer,Android,6.9,6.9,7,5.9,4,36,5,13.1,baixo estresse
U18059,47,Female,Professional,Android,2.2,0.8,3,5.8,10,41,2,5.0,muito estressado
U18060,59,Other,Professional,iOS,3.5,7.7,10,4.4,7,55,2,12.7,estressado
U18061,39,Male,Freelancer,Android,6.2,7.4,1,7.1,6,48,1,7.9,estressado
U18062,37,Male,Business Owner,Android,10.1,2.8,3,5.6,3,54,4,3.2,baixo estresse
U18063,52,Female,Professional,Android,11.4,6.4,4,4.8,6,24,2,7.0,estressado
U18064,56,Female,Student,iOS,9.8,7.2,7,6.3,2,35,1,10.1,sem estresse
U18065,38,Male,Business Owner,Android,7.1,5.7,8,8.4,2,20,4,11.5,sem estresse
U18066,37,Male,Professional,iOS,7.3,2.4,5,7.9,2,5,2,7.2,sem estresse
U18067,48,Female,Student,iOS,11.5,3.2,5,5.8,6,49,6,12.6,estressado
U18068,50,Male,Freelancer,iOS,1.6,7.0,1,7.3,5,17,6,3.1,estressado
U18069,49,Male,Freelancer,Android,1.3,4.7,10,6.0,4,11,0,10.3,baixo estresse
U18070,42,Female,Freelancer,Android,1.9,6.0,10,9.0,9,36,6,6.6,muito estressado
U18071,55,Other,Professional,Android,6.9,6.6,7,6.1,4,21,5,6.6,baixo estresse
U18072,53,Male,Student,iOS,7.5,1.9,7,8.4,1,18,1,12.7,sem estresse
U18073,56,Male,Professional,iOS,8.6,6.0,9,6.2,1,53,3,6.5,sem estresse
U18074,56,Other,Freelancer,iOS,2.2,1.7,1,5.7,9,9,0,10.4,muito estressado
U18075,60,Female,Professional,Android,2.7,2.0,9,5.4,8,25,2,12.6,muito estressado
U18076,54,Other,Freelancer,iOS,6.3,7.8,2,7.7,6,15,3,13.1,estressado
U18077,26,Male,Professional,Android,8.8,4.7,3,6.0,9,29,4,5.7,muito estressado
U18078,48,Female,Student,iOS,8.9,6.8,3,8.2,5,21,6,10.4,estressado
U18079,39,Male,Student,Android,8.1,3.3,10,6.4,4,26,1,11.9,baixo estresse
U18080,23,Male,Professional,iOS,7.8,0.5,2,7.3,5,10,6,8.3,estressado
U18081,49,Other,Freelancer,iOS,4.3,1.8,7,4.6,1,39,4,3.6,sem estresse
U18082,39,Female,Student,iOS,7.5,1.0,2,8.0,8,21,0,7.7,muito estressado
U18083,52,Male,Professional,iOS,1.9,2.7,9,7.8,8,43,6,2.3,muito estressado
U18084,51,Female,Business Owner,Android,1.8,2.6,2,5.4,7,60,3,11.8,estressado
U18085,57,Other,Student,iOS,3.6,4.4,1,6.4,10,32,5,4.2,muito estressado
U18086,58,Other,Professional,iOS,3.6,0.6,2,7.5,2,32,6,2.2,sem estresse
U18087,22,Female,Freelancer,iOS,11.4,1.7,4,8.4,4,33,0,5.5,baixo estresse
U18088,34,Male,Freelancer,iOS,1.4,7.9,7,7.4,3,48,6,4.7,baixo estresse
U18089,58,Female,Professional,iOS,9.7,4.7,9,4.8,4,60,1,6.5,baixo estresse
U18090,35,Female,Freelancer,Android,10.3,7.0,10,8.7,8,57,5,2.3,muito estressado
U18091,35,Male,Freelancer,iOS,11.1,1.1,9,8.2,1,35,0,6.4,sem estresse
U18092,36,Female,Freelancer,iOS,6.9,3.7,2,8.8,2,6,1,6.8,sem estresse
U18093,56,Male,Student,Android,6.0,7.0,10,8.7,8,24,2,10.1,muito estressado
U18094,50,Other,Student,iOS,6.9,6.3,2,7.2,4,32,5,6.4,baixo estresse
U18095,32,Male,Professional,Android,11.4,1.2,4,6.8,4,40,0,12.2,baixo estresse
U18096,38,Male,Professional,Android,7.8,2.9,9,4.8,7,9,0,7.2,estressado
U18097,38,Female,Business Owner,iOS,11.6,0.8,5,6.8,3,29,6,8.5,baixo estresse
U18098,33,Female,Freelancer,iOS,1.1,1.3,5,7.2,7,29,2,9.1,estressado
U18099,54,Other,Freelancer,iOS,5.9,2.5,3,5.7,6,59,5,4.6,estressado
U18100,30,Female,Business Owner,Android,6.3,6.0,7,4.5,6,22,6,2.8,estressado
U18101,40,Female,Professional,iOS,1.3,1.0,10,8.3,7,43,5,3.8,estressado
U18102,37,Male,Freelancer,Android,2.9,7.5,2,5.9,5,17,6,5.6,estressado
U18103,30,Female,Business Owner,Android,5.2,5.0,3,6.2,2,13,5,9.9,sem estresse
U18104,39,Female,Student,iOS,11.4,1.7,2,6.2,3,38,1,6.7,baixo estresse
U18105,51,Female,Business Owner,iOS,11.8,3.1,9,6.9,10,60,6,13.3,muito estressado
U18106,44,Other,Freelancer,Android,4.7,8.0,6,5.2,6,49,1,11.3,estressado
U18107,35,Other,Business Owner,iOS,2.2,4.8,4,7.8,9,40,6,10.8,muito estressado
U18108,34,Female,Freelancer,iOS,10.3,7.3,4,5.3,10,54,2,9.3,muito estressado
U18109,56,Other,Professional,Android,11.3,3.4,3,7.4,7,11,4,11.4,estressado
U18110,45,Female,Student,Android,1.7,6.3,3,8.2,5,51,0,13.8,estressado
U18111,60,Female,Professional,iOS,7.1,6.0,2,6.2,5,57,1,5.1,estressado
U18112,60,Other,Freelancer,Android,8.9,5.3,4,7.0,7,12,2,11.1,estressado
U18113,30,Female,Freelancer,Android,4.4,6.4,9,7.1,7,27,6,6.9,estressado
U18114,57,Female,Professional,Android,4.2,5.0,1,7.3,2,29,5,11.2,sem estresse
U18115,26,Female,Business Owner,iOS,6.0,1.8,2,6.9,3,28,4,7.3,baixo estresse
U18116,36,Other,Professional,iOS,6.2,4.4,4,8.4,5,34,2,8.7,estressado
U18117,30,Male,Business Owner,Android,3.9,4.9,6,6.7,3,45,1,2.1,baixo estresse
U18118,41,Female,Business Owner,Android,2.2,5.5,10,4.4,7,46,3,11.8,estressado
U18119,52,Other,Professional,iOS,6.7,1.3,9,4.2,4,32,5,4.7,baixo estresse
U18120,53,Other,Freelancer,iOS,10.3,6.9,3,7.4,7,32,1,9.3,estressado
U18121,38,Female,Freelancer,iOS,3.9,3.5,6,7.8,1,15,5,13.4,sem estresse
U18122,31,Other,Student,Android,6.3,0.6,1,7.6,2,41,5,3.8,sem estresse
U18123,47,Male,Student,Android,4.3,3.7,6,4.8,4,6,3,5.6,baixo estresse
U18124,55,Male,Student,iOS,10.1,6.0,1,6.7,3,37,2,8.1,baixo estresse
U18125,51,Male,Professional,Android,9.7,6.1,2,5.7,10,35,6,4.7,muito estressado
U18126,29,Other,Student,Android,9.9,0.5,2,8.2,7,47,6,6.7,estressado
U18127,25,Male,Business Owner,iOS,7.0,6.6,2,6.2,8,11,5,9.5,muito estressado
U18128,36,Male,Freelancer,Android,9.1,2.2,3,4.9,4,52,4,7.8,baixo estresse
U18129,58,Male,Business Owner,Android,10.1,5.7,8,6.9,8,59,2,2.5,muito estressado
U18130,33,Male,Student,Android,11.4,6.3,3,7.9,3,21,1,2.6,baixo estresse
U18131,31,Female,Freelancer,Android,9.6,5.1,8,4.0,1,44,0,6.5,sem estresse
U18132,56,Other,Student,iOS,11.3,5.5,8,5.6,3,9,3,4.1,baixo estresse
U18133,58,Other,Business Owner,iOS,7.1,5.7,3,4.5,1,18,4,10.8,sem estresse
U18134,39,Other,Business Owner,iOS,2.5,4.1,1,7.1,7,22,3,6.4,estressado
U18135,29,Other,Business Owner,Android,5.9,4.9,1,7.1,3,46,1,13.4,baixo estresse
U18136,59,Other,Professional,Android,5.2,6.7,6,8.2,8,39,3,5.3,muito estressado
U18137,49,Male,Student,iOS,3.2,1.5,4,8.0,7,30,0,12.3,estressado
U18138,41,Male,Business Owner,iOS,9.2,3.5,10,8.4,3,24,0,4.9,baixo estresse
U18139,33,Female,Student,iOS,3.4,2.3,10,5.0,3,19,2,10.6,baixo estresse
U18140,43,Male,Student,Android,1.8,0.6,7,5.9,1,21,6,10.6,sem estresse
U18141,48,Male,Business Owner,iOS,5.2,3.8,4,5.0,10,32,1,10.1,muito estressado
U18142,35,Other,Freelancer,Android,10.2,7.6,7,7.3,6,28,3,6.3,estressado
U18143,54,Female,Business Owner,Android,11.2,5.6,1,6.5,5,32,2,7.5,estressado
U18144,47,Other,Professional,Android,3.5,4.3,5,8.2,5,57,1,10.5,estressado
U18145,52,Female,Professional,iOS,1.2,6.4,5,5.1,1,56,2,6.2,sem estresse
U18146,39,Male,Student,Android,2.2,1.9,8,6.6,4,18,0,9.6,baixo estresse
U18147,27,Other,Freelancer,iOS,1.3,7.4,10,6.8,6,11,4,6.2,estressado
U18148,34,Other,Professional,iOS,10.2,7.1,6,6.1,8,8,3,13.0,muito estressado
U18149,56,Female,Freelancer,iOS,8.4,5.4,2,7.9,3,52,6,6.0,baixo estresse
U18150,22,Male,Business Owner,iOS,8.8,5.2,7,6.2,1,54,3,4.0,sem estresse
U18151,34,Female,Professional,Android,8.4,7.2,6,5.5,1,5,1,11.2,sem estresse
U18152,25,Other,Professional,Android,3.6,6.2,3,4.3,9,8,1,11.0,muito estressado
U18153,42,Female,Freelancer,iOS,7.6,5.9,10,5.8,1,39,4,3.3,sem estresse
U18154,53,Other,Student,Android,2.7,1.3,2,7.1,8,47,2,6.9,muito estressado
U18155,43,Male,Student,iOS,2.3,2.0,3,6.4,3,22,6,4.5,baixo estresse
U18156,18,Other,Freelancer,Android,12.0,2.7,8,7.0,6,22,4,8.6,estressado
U18157,22,Female,Freelancer,iOS,5.6,5.5,3,5.8,8,48,6,9.3,muito estressado
U18158,30,Male,Professional,Android,8.5,3.6,6,4.5,1,27,1,9.7,sem estresse
U18159,34,Female,Freelancer,Android,3.5,7.2,2,5.8,9,34,6,13.2,muito estressado
U18160,49,Other,Student,Android,8.9,5.9,2,8.7,6,44,6,13.3,estressado
U18161,47,Female,Freelancer,iOS,2.8,4.4,1,7.6,5,52,0,11.3,estressado
U18162,53,Female,Business Owner,iOS,5.7,1.3,9,7.8,1,6,4,11.4,sem estresse
U18163,55,Female,Business Owner,Android,10.8,6.5,8,4.8,5,59,6,9.4,estressado
U18164,35,Male,Professional,Android,4.0,1.9,10,4.0,5,16,1,2.8,estressado
U18165,50,Female,Freelancer,Android,5.0,3.9,10,7.3,5,31,4,4.6,estressado
U18166,54,Other,Freelancer,Android,2.7,5.8,6,6.2,3,31,4,11.2,baixo estresse
U18167,44,Male,Professional,Android,10.5,0.9,7,8.2,3,37,4,13.1,baixo estresse
U18168,30,Male,Student,Android,10.1,4.1,8,6.0,5,47,2,7.7,estressado
U18169,35,Other,Professional,Android,11.7,5.0,10,8.5,2,12,4,4.0,sem estresse
U18170,21,Female,Professional,Android,2.9,6.4,10,4.2,3,13,2,6.5,baixo estresse
U18171,45,Other,Business Owner,iOS,8.0,6.2,1,9.0,5,58,5,7.7,estressado
U18172,58,Female,Business Owner,Android,4.6,3.6,3,6.4,1,44,2,12.7,sem estresse
U18173,49,Other,Freelancer,Android,4.2,3.1,10,5.0,5,11,2,9.8,estressado
U18174,56,Male,Professional,iOS,9.7,0.6,10,6.8,3,30,1,5.5,baixo estresse
U18175,24,Female,Professional,iOS,5.4,3.8,7,4.2,8,43,6,13.2,muito estressado
U18176,48,Male,Student,iOS,9.5,3.9,9,6.9,9,49,3,10.0,muito estressado
U18177,45,Female,Freelancer,Android,10.0,1.1,5,6.8,6,56,4,2.4,estressado
U18178,42,Other,Freelancer,Android,2.2,5.6,6,5.9,5,39,4,9.1,estressado
U18179,38,Male,Professional,Android,8.9,4.7,4,6.4,8,41,4,5.5,muito estressado
U18180,25,Male,Professional,iOS,7.6,2.6,3,6.4,8,28,2,13.2,muito estressado
U18181,26,Other,Freelancer,iOS,2.5,6.0,6,4.2,5,8,4,10.0,estressado
U18182,29,Female,Freelancer,Android,7.7,1.1,10,5.3,6,55,2,2.6,estressado
U18183,25,Other,Business Owner,iOS,10.3,7.2,6,6.4,9,41,5,5.6,muito estressado
U18184,41,Female,Student,Android,11.2,2.3,9,5.6,4,21,6,12.4,baixo estresse
